"company_name_ja","company_name_en","description","description_en","hiring_url","num_of_employees","sales","foreign_engineers","logo_url","company_url"
"Mirrativ","Mirrativ","スマホひとつでゲーム実況ができる日本最大のスマホゲーム配信プラットフォーム。500万人以上の配信者を擁しアクティブユーザーの約30%が配信を行う双方向性の高いコミュニティを形成。アバター機能「エモモ」で顔出し不要のVTuber的配信が可能。2024年にMIXI・丸井グループ・KDDI・バンダイナムコ・セガから出資を受け2025年にはエポスカードと「ミラティブ推し活カード」を発表。ストリーマープラットフォーム事業も始動。","Japan's largest smartphone game streaming platform that enables live game broadcasting with just a smartphone. With over 5 million streamers and approximately 30% of active users engaging in streaming, it has formed a highly interactive community. The ""Emomo"" avatar feature enables VTuber-style broadcasting without showing one's face. In 2024, the company received investments from MIXI, Marui Group, KDDI, Bandai Namco, and Sega, and in 2025 announced the ""Mirrativ Oshikatsu Card"" with Epos Card. The company has also launched a streamer platform business.","https://www.mirrativ.co.jp/recruit/","100+","-1","FALSE","https://logo.clearbit.com/mirrativ.com","https://www.mirrativ.com/"
"Note","Note","クリエイターが文章・画像・音声・動画を投稿しユーザーが応援できるメディアプラットフォーム「note」を運営。2014年サービス開始以来累計4530万件の作品が誕生し会員数816万人。累計20万人以上のクリエイターが収益を獲得。2022年に東証グロース上場。2024年には日本で最も成長したデジタルブランドに選出されGoogleとの資本業務提携も実現。クリエイターエコノミー協会の設立企業でもある。","Operates ""note,"" a media platform where creators can post text, images, audio, and video content, and users can support them. Since its 2014 launch, the platform has generated a cumulative 45.3 million works and has 8.16 million members. More than 200,000 creators have earned revenue. The company went public on the Tokyo Stock Exchange Growth Market in 2022. In 2024, it was selected as Japan's fastest-growing digital brand and established a capital and business alliance with Google. The company is also a founding member of the Creator Economy Association.","https://note.jp/n/nc0fe1a230633","200+","3000000000","FALSE","https://logo.clearbit.com/note.com","https://note.com/"
"SORACOM","SORACOM","「世界中のヒトとモノをつなげ共鳴する社会へ」をビジョンに掲げるIoTプラットフォーム企業。契約回線数600万を突破しSIM・LPWA・衛星通信まで多様な接続サービスを提供。2024年には衛星通信対応の「planNT1」やAI活用の「SORACOM Flux」など4つの新サービスを発表。AWSクラウドとモバイル技術を融合しデバイス・コネクティビティ・クラウドの3領域でグローバルIoTプラットフォームを展開。","An IoT platform company with the vision ""Connect people and things worldwide to create a resonating society."" With over 6 million contracted lines, the company provides diverse connectivity services from SIM and LPWA to satellite communications. In 2024, it announced four new services including satellite-compatible ""planNT1"" and AI-powered ""SORACOM Flux."" By integrating AWS cloud and mobile technologies, the company operates a global IoT platform spanning three domains: devices, connectivity, and cloud.","https://soracom.com/ja-jp/hr","100+","8000000000","TRUE","https://logo.clearbit.com/soracom.com","https://soracom.com/"
"MagicPod","MagicPod","モバイルアプリ・ブラウザ両対応のAIテスト自動化クラウドサービス。AIが画面項目を自動検出しノーコードでテストスクリプトを作成可能。UI変更時もAIが自動修正しメンテナンス工数を大幅削減。累計500社以上が導入。2025年にはシリーズBで5億円を調達しAIエージェント技術でテスト自動化を次世代へ進化。Claude・Cline・Cursor等のAIエージェント連携も推進中。","An AI-powered test automation cloud service supporting both mobile apps and browsers. AI automatically detects screen elements and enables no-code test script creation. When UI changes occur, AI automatically corrects scripts, significantly reducing maintenance workload. Over 500 companies have adopted the service. In 2025, the company raised 500 million yen in Series B funding to advance test automation to the next generation with AI agent technology. Integration with AI agents such as Claude, Cline, and Cursor is also being promoted.","https://magicpod.com/corporate/recruit/","50+","-1","TRUE","https://logo.clearbit.com/magicpod.com","https://magicpod.com/"
"Autify","Autify","「技術の力で世界中の人々の創造性を高める」をミッションにAIを活用したテスト自動化プラットフォームを提供。ノーコードツール「Autify NoCode」・生成AIテストケース自動生成「Autify Genesis」・品質保証支援「Autify Pro Service」の3サービスを展開。本社はサンフランシスコで2024年にシリーズBで累計45億円を調達。2024年にリブランディングを実施しロゴ刷新と新ソリューションを発表。","Provides an AI-powered test automation platform with the mission ""Empower people's creativity worldwide through technology."" The company offers three services: no-code tool ""Autify NoCode,"" generative AI test case automation ""Autify Genesis,"" and quality assurance support ""Autify Pro Service."" Headquartered in San Francisco, the company raised a cumulative 4.5 billion yen in Series B funding in 2024. That same year, it underwent rebranding, unveiling a new logo and solutions.","https://autify.com/ja/careers/","100+","-1","TRUE","https://logo.clearbit.com/autify.com","https://autify.com/"
"Sakura Internet","Sakura Internet","1996年創業の国産クラウド・データセンター大手。生成AI向けGPUクラウド「高火力」を提供しNVIDIA H100を約2000基・H200を約1000基整備。2024年度から2030年度まで総額1000億円規模の投資計画を推進し経済産業省から約565億円の助成を獲得。2025年末までにガバメントクラウド正式認定を目指す。GPUとガバクラの両方を提供できる国産クラウド事業者として唯一の存在。","A major domestic cloud and data center provider founded in 1996. Offers the ""Koukaryoku"" (High Firepower) GPU cloud for generative AI, with approximately 2,000 NVIDIA H100 units and approximately 1,000 H200 units deployed. The company is pursuing a total investment plan of approximately 100 billion yen from fiscal 2024 to 2030 and has secured approximately 56.5 billion yen in subsidies from the Ministry of Economy, Trade and Industry. It aims to achieve official Government Cloud certification by the end of 2025. The company is the only domestic cloud provider capable of offering both GPU and Government Cloud services.","https://www.sakura.ad.jp/corporate/recruit/","800+","20000000000","FALSE","https://logo.clearbit.com/sakura.ad.jp","https://www.sakura.ad.jp/"
"Classmethod","Classmethod","AWS総合支援で5000社以上・35000アカウント以上を支援するAWSプレミアコンサルティングパートナー。2022年にAWSグローバル最優秀SIパートナー「SI Partner of the Year - GLOBAL」を受賞。累計5万本・月間300万PVの技術メディア「DevelopersIO」を運営。2025年にはAWS生成AIイノベーションセンターのパートナーに日本企業初参画。2025年度売上950億円規模。","An AWS Premier Consulting Partner providing comprehensive AWS support to over 5,000 companies and 35,000+ accounts. In 2022, the company won AWS Global ""SI Partner of the Year - GLOBAL."" It operates ""DevelopersIO,"" a technical media platform with a cumulative 50,000 articles and 3 million monthly page views. In 2025, it became the first Japanese company to join the AWS Generative AI Innovation Center as a partner. The company's fiscal 2025 revenue is approximately 95 billion yen.","https://classmethod.jp/recruit/","800+","60000000000","TRUE","https://logo.clearbit.com/classmethod.jp","https://classmethod.jp/"
"Fusic","Fusic","福岡を拠点にWebシステム開発・AI・IoT・クラウドインフラ(AWS)を手がける技術者集団。2003年設立で2023年に東証グロース・福証Q-Boardに上場。AWSアドバンストティアサービスパートナーとして2009年からAWSを活用。2024年にはAPN ALL AWS Certifications Engineers 6名・APN AWS Top Engineers 2名を選出。衛星データを活用した農作物生産量予測など宇宙ビジネスにも進出。","A technology group based in Fukuoka specializing in web system development, AI, IoT, and cloud infrastructure (AWS). Founded in 2003 and listed on the TSE Growth Market and Fukuoka Q-Board in 2023. As an AWS Advanced Tier Services Partner, the company has leveraged AWS since 2009. In 2024, six engineers were selected as APN ALL AWS Certifications Engineers and two as APN AWS Top Engineers. The company has also expanded into the space business, including crop yield prediction using satellite data.","https://fusic.co.jp/recruit/","100+","-1","FALSE","https://logo.clearbit.com/fusic.co.jp","https://fusic.co.jp/"
"HENNGE","HENNGE","「テクノロジーの解放で世の中を変えていく」を理念に掲げるクラウドセキュリティSaaS企業。主力製品「HENNGE One」は国内シェアNo.1のIDaaS・クラウドセキュリティサービスでMicrosoft 365・Google Workspace等へのシングルサインオンとアクセス制御を提供。2019年に東証マザーズ（現グロース）上場。社内公用語英語で海外メンバー比率20%超のグローバル組織。","A cloud security SaaS company with the mission of ""transforming the world through the liberation of technology."" Its flagship product ""HENNGE One"" is Japan's No.1 market share IDaaS and cloud security service, providing single sign-on and access control for Microsoft 365, Google Workspace, and other platforms. Listed on the TSE Mothers (now Growth) Market in 2019. A global organization with English as the official corporate language and over 20% international members.","https://hennge.com/jp/recruit/","300+","7000000000","TRUE","https://logo.clearbit.com/hennge.com","https://hennge.com/"
"Hatena","Hatena","2001年創業の京都発テック企業。約1247万人が利用する「はてなブックマーク」「はてなブログ」等のコンテンツプラットフォームを運営。SaaS型サーバー監視サービス「Mackerel」は日本企業初のAWS ISVワークロード移行プログラムパートナー認定を取得。2024年にOpenTelemetry対応機能をリリースし2025年にはAPM機能を正式提供開始。オブザーバビリティプラットフォームへの進化を推進。","A Kyoto-based tech company founded in 2001. Operates content platforms including ""Hatena Bookmark"" and ""Hatena Blog"" with approximately 12.47 million users. Its SaaS server monitoring service ""Mackerel"" became the first Japanese company to receive AWS ISV Workload Migration Program Partner certification. Released OpenTelemetry support in 2024 and officially launched APM features in 2025. Driving evolution toward an observability platform.","https://hatenacorp.jp/recruit/","200+","3000000000","FALSE","https://logo.clearbit.com/hatena.ne.jp","https://hatenacorp.jp/"
"Studist","Studist","マニュアル作成・共有サービス「Teachme Biz」を提供。製造・小売・医療・建設・物流など現場業務向けに動画・画像ベースの視覚的マニュアルをスマホ・タブレット・PCで作成可能。2000社以上が導入。2024年にはAI機能「Teachme AI」をリリースし動画の自動分割・字幕生成・多言語対応でマニュアル作成工数を80%以上削減。サービス提供開始10周年を迎え成長を継続。","Provides ""Teachme Biz,"" a manual creation and sharing service. Enables creation of video and image-based visual manuals on smartphones, tablets, and PCs for frontline operations in manufacturing, retail, healthcare, construction, and logistics. Adopted by over 2,000 companies. In 2024, released the AI feature ""Teachme AI,"" reducing manual creation workload by over 80% through automatic video segmentation, subtitle generation, and multilingual support. Continues to grow as it celebrates its 10th anniversary of service.","https://recruit.studist.jp/","100+","-1","FALSE","https://logo.clearbit.com/studist.jp","https://studist.jp/"
"Sun","Sun","エンジニア・デザイナー・戦略コンサルなど総勢1500名が集結するデジタル・クリエイティブスタジオ。ベトナムに1400人のエンジニアを擁しプロダクト開発・DX支援・スタートアップインキュベーションを展開。創業より600社以上の支援実績と850を超えるサービス・プロダクトを開発。ベトナムのハノイ工科大学等と産学連携で2800人以上の学生に日本語とIT教育を実施。2020年に東証マザーズ上場。","A digital creative studio with a total of 1,500 members including engineers, designers, and strategy consultants. With 1,400 engineers in Vietnam, the company engages in product development, DX support, and startup incubation. Since its founding, it has supported over 600 companies and developed more than 850 services and products. Through industry-academia collaboration with Hanoi University of Science and Technology and others in Vietnam, it has provided Japanese language and IT education to over 2,800 students. Listed on the TSE Mothers Market in 2020.","https://sun-asterisk.com/recruit/","2000+","13000000000","TRUE","https://logo.clearbit.com/sun-asterisk.com","https://sun-asterisk.com/"
"Luup","Luup","電動キックボード・電動アシスト自転車のシェアリングサービス「LUUP」を運営。街じゅうを「駅前化」する新しい短距離移動インフラの構築をミッションに掲げる。東京・大阪・京都・横浜・名古屋・福岡など全国主要都市で展開しポート数1.2万カ所以上・車両台数3万台超。2024年に30億円のデットファイナンスを実施。高齢者向け電動モビリティの開発も視野に入れ都市交通のDXを推進。","Operates ""LUUP,"" a sharing service for electric kickboards and electric-assist bicycles. Its mission is to build new short-distance transportation infrastructure that brings ""station-front convenience"" throughout cities. Deployed across major cities nationwide including Tokyo, Osaka, Kyoto, Yokohama, Nagoya, and Fukuoka, with over 12,000 ports and more than 30,000 vehicles. Executed 3 billion yen in debt financing in 2024. Driving urban transportation DX with plans to develop electric mobility for seniors.","https://luup.sc/recruit/","100+","-1","FALSE","https://logo.clearbit.com/luup.sc","https://luup.sc/"
"YAMAP","YAMAP","福岡発の登山・アウトドアプラットフォーム。スマートフォンのGPSで電波の届かない山中でも現在地と登山ルートがわかるアプリを提供。累計530万ダウンロードで国内登山人口の約6割が利用する日本最大級の登山アプリ。「YAMAP STORE」「YAMAPアウトドア保険」「YAMAP MAGAZINE」「YAMAPふるさと納税」も展開。2025年にはGoogle Play ベスト オブ 2025 ウェアラブル部門で大賞を受賞。","A hiking and outdoor platform originating from Fukuoka. Provides an app that shows your current location and hiking routes using smartphone GPS even in mountains without cell signal. With 5.3 million cumulative downloads, it is Japan's largest hiking app used by approximately 60% of domestic hikers. Also operates ""YAMAP STORE,"" ""YAMAP Outdoor Insurance,"" ""YAMAP MAGAZINE,"" and ""YAMAP Furusato Nozei."" Won the Grand Prize in the Wearable category at Google Play Best of 2025.","https://corporate.yamap.co.jp/recruit/","100+","-1","FALSE","https://logo.clearbit.com/yamap.com","https://yamap.com/"
"GO","GO","累計3000万ダウンロード超のNo.1タクシーアプリ「GO」を運営。約10万台のタクシーネットワークと高度な配車ロジックで「早く乗れる」体験を提供。法人向け「GO BUSINESS」は12000社以上が導入。2022年にMM総研大賞MaaS分野で最優秀賞を受賞。2024年には湾岸エリアで相乗りサービスを開始。ゴールドマン・サックス等から資金調達を実施しMaaS領域でのリーダーシップを強化。","Operates ""GO,"" Japan's No.1 taxi app with over 30 million cumulative downloads. Delivers a ""quick ride"" experience through a network of approximately 100,000 taxis and advanced dispatch logic. ""GO BUSINESS"" for corporate clients has been adopted by over 12,000 companies. Won the Grand Prize in the MaaS category at the MM Research Institute Awards in 2022. Launched ride-sharing services in the Tokyo Bay area in 2024. Raised funding from Goldman Sachs and others to strengthen leadership in the MaaS sector.","https://goinc.jp/career/","500+","-1","FALSE","https://go.goinc.jp/_nuxt/img/app_icon.b5e16cb.png","https://goinc.jp/"
"Visional","Visional","「新しい可能性を、次々と。」をグループミッションに掲げる東証プライム上場企業。即戦力人材向け転職サイト「ビズリーチ」を中核にHRMOSタレントマネジメント・M&Aサクシード・脆弱性管理yamoryなど8社からなるグループを展開。グループ連結売上高661億円（2024年7月期）。HR Tech・M&A・サイバーセキュリティ・物流DXの4領域で日本の生産性向上に貢献。","A TSE Prime-listed company with the group mission of ""Creating new possibilities, one after another."" Operates a group of eight companies centered on ""BizReach,"" a job-change site for ready-to-work professionals, including HRMOS Talent Management, M&A Succeed, and vulnerability management service yamory. Consolidated group revenue of 66.1 billion yen (fiscal year ending July 2024). Contributes to improving Japan's productivity across four areas: HR Tech, M&A, cybersecurity, and logistics DX.","https://www.visional.inc/ja/careers.html","1500+","60000000000","FALSE","https://logo.clearbit.com/visional.inc","https://www.visional.inc/"
"Goodpatch","Goodpatch","「デザインの力を証明する」をミッションに掲げ2020年に日本のデザイン会社として初めて東証マザーズ（現グロース）に上場。企業変革支援・UI/UXデザイン・ビジネスモデルデザイン・ブランド体験デザイン・組織デザインを手がける。7つの専門分野で500名の専門家が在籍。2025年にはデザインシステム「Sparkle Design」を無償公開しAIデザインツール開発のLayermateを子会社化。","With the mission of ""proving the power of design,"" became the first Japanese design company to list on the TSE Mothers Market (now Growth) in 2020. Specializes in corporate transformation support, UI/UX design, business model design, brand experience design, and organizational design. Employs 500 specialists across seven specialized fields. In 2025, released the design system ""Sparkle Design"" as open source and acquired Layermate, an AI design tool developer, as a subsidiary.","https://goodpatch.com/careers/","200+","4000000000","FALSE","https://logo.clearbit.com/goodpatch.com","https://goodpatch.com/"
"Bekind Labs","Bekind Labs","Pivotal Labs出身のコンサルタントを中心に2024年設立されたアジャイル開発支援企業。「優しさが真のイノベーションを促進する」を理念に掲げ、Lean Startup・Extreme Programming・Balanced Teamアプローチを活用してクライアントと統合チームを結成しプロダクト開発を支援。プロダクトマネジメントやアジャイル開発の実践力を育み、チームが自ら学び成長し続ける文化を企業内に根づかせることを目指す。東京・ソウルに拠点を持ち、日本およびアジア市場に最適化されたサービスを提供。","Agile development consulting firm established in 2024, founded by consultants from Pivotal Labs. With the philosophy that ""kindness drives true innovation,"" they form integrated teams with clients using Lean Startup, Extreme Programming, and Balanced Team approaches to support product development. The company aims to nurture practical skills in product management and agile development, fostering a culture where teams continuously learn and grow. With offices in Tokyo and Seoul, they provide services optimized for the Japanese and Asian markets.","https://elfin-grin-868.notion.site/Careers-at-Bekind-Labs-257d463d15ed8093925bfb78e5d19964?pvs=143","50未満",-1,"TRUE","https://bekindlabs.com/img/Logo_full_color.svg","https://bekindlabs.com/jp/"
"Cocone Corporation","Cocone Corporation","全世界1億4千万人以上のユーザーを持つアバターアプリNo.1企業。『ポケコロ』『リヴリーアイランド』『ディズニー マイリトルドール』などスマートフォン向けアバター着せ替え・ソーシャルネットワークサービスを展開。累計166億個以上のデジタルアイテム販売実績を持つ。2023年に持株会社体制へ移行し、東京・福岡・ソウル・シンガポール・アメリカ・エストニアなど7ヵ国8都市でグローバル展開。全社員の約3割が外国籍でビザサポートも提供。オンラインゲームポータル『ハンゲ』や幼児教育事業も運営。","Japan's #1 avatar app company with over 140 million users worldwide. Operates smartphone avatar dress-up and social networking services including 'Pokecolo,' 'Livly Island,' and 'Disney My Little Doll.' Has sold over 16.6 billion digital items cumulatively. Transitioned to a holding company structure in 2023, with global presence across 7 countries and 8 cities including Tokyo, Fukuoka, Seoul, Singapore, USA, and Estonia. Approximately 30% of employees are foreign nationals with visa support provided. Also operates online game portal 'Hangame' and early childhood education business.","https://cocone.co.jp/recruit/","1000+",74,"TRUE","https://logo.clearbit.com/cocone.co.jp","https://cocone.co.jp/"
"SODA Inc.","SODA inc.","月間600万人以上が利用する国内最大級のスニーカー&トレカフリマアプリ『SNKRDUNK（スニーカーダンク）』を運営。全取引商品に専門鑑定士による真贋鑑定を実施し偽造品を排除する安心安全なマーケットプレイスを提供。2021年にSoftBank Vision Fund 2等から累計87億円超を調達し企業評価額約380億円に到達。シンガポールに海外拠点を設立しAPACエリアへのグローバル展開を推進。リアル店舗「SNKRDUNK STORE」やファッション・コレクティブストア「HYPE DROP」も展開。Google Play ベストオブ 2019で2部門受賞。","Operates Japan's largest sneaker and trading card marketplace app 'SNKRDUNK' with over 6 million monthly users. Provides a safe marketplace with professional authentication on all transactions to eliminate counterfeit products. Raised over 8.7 billion yen cumulatively from SoftBank Vision Fund 2 and others in 2021, reaching approximately 38 billion yen valuation. Established Singapore office to drive global expansion across APAC region. Also operates physical stores 'SNKRDUNK STORE' and fashion collective store 'HYPE DROP.' Won two categories at Google Play Best of 2019.","https://recruit.soda-inc.jp/","500+",-1,"TRUE","https://logo.clearbit.com/soda-inc.jp","https://soda-inc.jp/"
"HYBE JAPAN","HYBE JAPAN","BTSやSEVENTEEN等を擁する韓国最大級のエンターテインメント企業HYBEの日本法人。「We believe in music」をミッションに音楽産業のビジネスモデルにイノベーションを起こす。レーベル事業（Big Hit Music、PLEDIS等）、ファンプラットフォーム「Weverse」、映像コンテンツ事業を展開。2024年連結売上高は約2357億円で韓国エンタメ企業として過去最高を記録。世界4拠点に70以上の法人と約2500名の社員を擁する。日本法人は約300名規模で多国籍な環境を持ちビザサポートも提供。","Japanese subsidiary of HYBE, Korea's largest entertainment company home to BTS and SEVENTEEN. With the mission ""We believe in music,"" innovating business models in the music industry. Operates label business (Big Hit Music, PLEDIS, etc.), fan platform ""Weverse,"" and video content business. 2024 consolidated revenue reached approximately 235.7 billion yen, a record high for Korean entertainment companies. Has over 70 entities across 4 global regions with approximately 2,500 employees. Japan office has about 300 employees in a multinational environment with visa support provided.","https://careers.hybecorp.com/?locale=en_US","300+",2357,"TRUE","https://logo.clearbit.com/hybecorp.com","https://hybecorp.com/eng/main"
"アマゾンウェブサービスジャパン","Amazon Web Services Japan","世界最大のクラウドサービスプロバイダー。200以上のクラウドサービスを世界190カ国以上で展開し業界トップシェアを維持。AI・機械学習、データ分析、コンピューティング、データベース、セキュリティなど包括的なサービスを提供。2024年のグローバル売上高は1076億ドル（約16兆円）で営業利益率は約37%。東京・大阪にリージョンを持ち日本企業のDX推進を支援。「毎日がDay 1」の精神で常に挑戦し続ける文化が特徴。","World's largest cloud service provider. Operates over 200 cloud services in more than 190 countries, maintaining industry-leading market share. Offers comprehensive services including AI/ML, data analytics, computing, databases, and security. 2024 global revenue reached $107.6 billion (approximately 16 trillion yen) with operating margin of about 37%. Has regions in Tokyo and Osaka, supporting Japanese enterprises' digital transformation. Characterized by ""Every day is Day 1"" culture of continuous innovation.","https://aws.amazon.com/jp/careers/","2000+",160000,"TRUE","https://logo.clearbit.com/aws.amazon.com","https://aws.amazon.com/jp/"
"グーグル合同会社","Google Japan","Google検索・YouTube・Android・Chromeなど世界で最も利用されるインターネットサービスを提供するテックジャイアント。2001年に米国外初の拠点として日本法人を設立。渋谷ストリームに本社を構え、検索品質向上、広告技術、Google Cloudなどの事業を展開。機会均等とダイバーシティを重視し、性別・国籍・障がいを問わず多様なバックグラウンドを持つエンジニアが活躍。親会社アルファベットの2024年売上高は3500億ドル（約52兆円）で過去最高を更新。","Tech giant providing the world's most used internet services including Google Search, YouTube, Android, and Chrome. Established Japanese subsidiary in 2001 as Google's first office outside the US. Headquartered in Shibuya Stream, operating search quality improvement, advertising technology, and Google Cloud businesses. Emphasizes equal opportunity and diversity, with engineers from diverse backgrounds thriving regardless of gender, nationality, or disability. Parent company Alphabet's 2024 revenue reached record-high $350 billion (approximately 52 trillion yen).","https://careers.google.com/intl/ja_jp/","2000+",-1,"TRUE","https://www.google.com/images/branding/googlelogo/2x/googlelogo_color_272x92dp.png","https://www.google.com/about/careers/applications/locations/tokyo"
"日本マイクロソフト","Microsoft Japan","Windows・Office・Azure・Teamsなど世界標準のソフトウェアとクラウドサービスを提供するグローバルテックカンパニー。1986年に日本法人を設立し品川に本社を構える。Microsoft 365やDynamics 365などのエンタープライズソリューション、Copilotに代表されるAI技術、Xbox等のゲーム事業も展開。従業員約3200名で日本法人売上高は4567億円。社員の約3割が帰国子女・海外大学出身者で国際的な環境。求人の8割以上が英語のみで掲載されるグローバルな採用基準を持つ。","Global tech company providing world-standard software and cloud services including Windows, Office, Azure, and Teams. Established Japanese subsidiary in 1986 with headquarters in Shinagawa. Offers enterprise solutions like Microsoft 365 and Dynamics 365, AI technologies represented by Copilot, and gaming business including Xbox. Approximately 3,200 employees with Japanese subsidiary revenue of 456.7 billion yen. About 30% of employees are returnees or overseas university graduates, creating an international environment. Global hiring standards with over 80% of job postings in English only.","https://careers.microsoft.com/","3000+",4567,"TRUE","https://logo.clearbit.com/microsoft.com","https://www.microsoft.com/ja-jp"
"楽天グループ","Rakuten Group","楽天市場を中核に楽天カード・楽天銀行・楽天モバイルなど70以上のサービスを展開する日本最大級のインターネットエコシステム。国内1億超の楽天会員を基盤に「楽天経済圏」を構築。社内公用語英語化の先駆者で100カ国以上出身の従業員がグローバル拠点で勤務。楽天モバイルは800万回線突破。完全仮想化ネットワーク技術で通信業界に革新をもたらす。","Japan's largest internet ecosystem with over 70 services centered on Rakuten Ichiba, including Rakuten Card, Rakuten Bank, and Rakuten Mobile. Built the ""Rakuten Ecosystem"" based on over 100 million domestic Rakuten members. Pioneer in adopting English as official corporate language with employees from over 100 countries working at global offices. Rakuten Mobile surpassed 8 million subscriptions, bringing innovation to the telecom industry with fully virtualized network technology.","https://corp.rakuten.co.jp/careers/","30000+","2000000000000","TRUE","https://corp.rakuten.co.jp/careers/engineer/","https://corp.rakuten.co.jp/"
